id,question,gpt55_product,current_product,gpt55_manual,current_manual,gpt55_top1_key,current_top1_key,top1_same,retrieval_set_same,overlap_count,gpt55_retrieval_count,current_retrieval_count,gpt55_toc_like_top2,current_toc_like_top2,gpt55_answer_not_provided,current_answer_not_provided,gpt55_top1_preview,current_top1_preview
306,"If I want to listen to music using this eReader, what should I do?",E Reader,E Reader,英文汇总手册.txt,英文汇总手册.txt,"(7, 8965, 10077)","(7, 8965, 9220)",False,False,0,4,8,False,False,False,False,"# Music Mode Open the audio files list in the main menu, select the desire audio file then press ""M"" to play mode. You can add in audio file by connecting to your computer via USB cable and just drag your desire audio files and paste into this device. This device supports MP3 、 WMA, WAC, ACC and ECT","# Music Mode Open the audio files list in the main menu, select the desire audio file then press ""M"" to play mode. You can add in audio file by connecting to your computer via USB cable and just drag your desire audio files and paste into this device."
307,"Can this eReader record voice? If so, how do I operate this feature?",E Reader,E Reader,英文汇总手册.txt,英文汇总手册.txt,"(7, 11254, 11692)","(7, 11254, 11367)",False,False,0,4,6,False,False,False,False,"# Voice Recording Select the ""Record"" in the main menu, click ""M"" button to enter the voice record mode. <PIC> # How to start the Recording: Press the ""Play/Pause"" button to start the recording, press it again to pause the recording, press the ""HOME"" to stop the recording. After you done with the re","# Voice Recording Select the ""Record"" in the main menu, click ""M"" button to enter the voice record mode. <PIC>"
308,"I can't find the way to play video using this eReader, can you tell me how to do that?",E Reader,E Reader,英文汇总手册.txt,英文汇总手册.txt,"(7, 10080, 10716)","(7, 10080, 10250)",False,False,1,4,7,False,False,False,False,"# Video Go to “Video” and press “M” key to enter the Video mode. This device AVI, RMVB and MPEG2 video format. <PIC> Subtitle language: When in video playing mode. If subtitles are available from your video file, press the ""M"" button then press Subtitle Language to make change. Select Time play: Pre","# Video Go to “Video” and press “M” key to enter the Video mode. This device AVI, RMVB and MPEG2 video format. <PIC> Subtitle language: When in video playing mode."
309,"Can this eReader become a photo viewer? If so, how do I operate this feature?",E Reader,E Reader,英文汇总手册.txt,英文汇总手册.txt,"(7, 10719, 11252)","(7, 2111, 2341)",False,False,1,4,5,True,False,False,False,"# Photo Go to Photo and press ""M"" button to enter Photo mode. This device support JPEG and BMP image format. Photo previous and Next: Press the ""left / right"" navigation keys to go to Previous or Next photo. Photo Rotation: Press the ""Play/Pause"" key to rotate the photo in counter wise sequence. Zoo","# Special Features: This E Reader has multifunction and is compatible with below format: \*E Book: TXT, EPUB, PDF, FB2, HTML \*Audio: MP3, WMA, WAV, ACC, ECT \*Photo: JPEG \*Video: AVI, RMVB, MPEG2 \*Voice Recording: ACC"
310,"When using this eReader, what kinds of trobles might I encounter and how to solve them?",E Reader,E Reader,英文汇总手册.txt,英文汇总手册.txt,"(7, 18679, 19834)","(7, 18891, 19141)",False,False,0,4,7,False,False,False,False,# 1. Can not Power on the e-book reader a. Please charge the device till the power indicator bar is full. b. Defective device; please contact manufacturer for instruction. 2. Not able to charge the device a. Defective AC adaptor; please contact manufacturer for replacement. b. Defective USB Cable; p,"Defective AC adaptor; please contact manufacturer for replacement. b. Defective USB Cable; please contact manufacturer for replacement. 2. No sound or noise when using earphone a. Adjust volume setting, make sure the volume not in 0 position. b."
311,"When connecting the fax, hwo can I properly finish the procedure?",MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 19335, 19979)","(5, 4102, 4221)",False,False,0,4,11,False,False,False,False,"# IMPORTANT • This product has been certified to comply with FCC standards, which are applied to the USA only. • This equipment may not be used on coin service lines provided by the telephone company or connected to party lines. • brand of the fax cannot accept any financial or other responsibilitie","# CAUTION Put your product on a flat, level, stable surface (such as a desk), that is free from vibration and shocks."
312,What should I pay attention to in order to ensure my safety when using this fax?,MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 0, 805)","(5, 17980, 18199)",False,False,0,4,9,False,False,False,False,"# Product Safety Guide Read this guide before attempting to operate the product, or before attempting any maintenance, and ensure that you follow all warnings and instructions marked on the product. If you have concerns about how to use your product safely after reading this guide, contact brand of ","# Regulations # WARNING (Models with the fax function only) When using your telephone equipment, basic safety precautions should always be followed to reduce the risk of fire, electrical shock, and injury to people."
313,"In order to keep your fingers safe, what should you pay attention to about the fax?",MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 0, 805)","(5, 17980, 18199)",False,False,0,4,8,False,False,False,False,"# Product Safety Guide Read this guide before attempting to operate the product, or before attempting any maintenance, and ensure that you follow all warnings and instructions marked on the product. If you have concerns about how to use your product safely after reading this guide, contact brand of ","# Regulations # WARNING (Models with the fax function only) When using your telephone equipment, basic safety precautions should always be followed to reduce the risk of fire, electrical shock, and injury to people."
314,I'm about to move this fax. Is there anything I should pay attention to?,MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 5318, 6055)","(5, 5700, 5923)",False,False,0,4,9,False,False,False,False,"# IMPORTANT • DO NOT place your product next to devices that contain magnets or generate magnetic fields. Doing so may interfere with the operation of the product, causing print quality problems. • DO NOT place the product on any tilted/slanted surface. DO NOT tip the product after ink cartridges ar","• DO NOT place your product next to sources of interference, such as speakers or the base units of non-brand of the fax cordless telephones. Doing so may interfere with the operation of the product's electronic components."
315,"Are caution or warning labels inside the fax important? If not, can I remove them?",MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 16787, 17978)","(5, 15446, 15678)",False,False,0,4,8,False,False,False,False,# Important Safety Instructions DO NOT attempt to service this product yourself because opening or removing covers may expose you to dangerous voltage points and other risks and may void your warranty. Refer all servicing to a brand of the fax Authorized Service Center. 1. Read all of these instruct,Ink may leak if the cartridge is shaken or twirled. • DO NOT take apart ink cartridges. The cartridge cannot be used if it is taken apart. The ink may get in your eye or make contact with your skin if you take apart the cartridge.
316,"If I'm in Canada, is there any statement of the fax vailable in my country?",MFC-J6955DW,MFC-J6955DW,英文汇总手册.txt,英文汇总手册.txt,"(5, 29170, 29612)","(5, 29170, 29424)",False,False,0,4,8,False,False,False,False,# For Use in the USA or Canada Only These products are made for use in the USA and Canada only. We cannot recommend using them overseas because it may violate the Telecommunications Regulations (models with the fax function only) of that country and the power requirements of your product may not be ,# For Use in the USA or Canada Only These products are made for use in the USA and Canada only. We cannot recommend using them overseas because it may violate the Telecommunications Regulations (models with the fax function only) of that country and the
317,"When using the grill, how to connect regulator to the LP Tank?",Grill,Grill,英文汇总手册.txt,英文汇总手册.txt,"(8, 10763, 11732)","(8, 12313, 12526)",False,False,0,4,6,False,False,False,False,# Connecting Regulator To The LP Tank 1. LP tank must be properly secured onto grill. (Refer to assembly section.) 2. Turn all control knobs to the OFF position 3. Turn LP tank OFF by turning OPD hand wheel clockwise to a full stop. 4.Remove the protective cap from LP tank valve.Alwaysuse cap and st,"# Leak Testing Valves, Hose and Regulatol 1. Turn all grill control knobs to OFF 2. Be sure regulator is tightly connected to LP tank 3.Completely open LP tank valve by turning OP D hand wheel counterclockwise."
318,"To engure my safety when using the grill, how to do leak testing on valves, hose and regulatol?",Grill,Grill,英文汇总手册.txt,英文汇总手册.txt,"(8, 12313, 13249)","(8, 14350, 14510)",False,False,0,4,10,False,False,False,False,"# Leak Testing Valves, Hose and Regulatol 1. Turn all grill control knobs to OFF 2. Be sure regulator is tightly connected to LP tank 3.Completely open LP tank valve by turning OP D hand wheel counterclockwise.If you hear a rushing sound,turngasoff immediately.There is a major leak at the connection",The grease tray must be installed into opening in back panel and should be emptied after each use.Do not remove grease tray until grill has completely cooled.
319,What should I pay attention to on ablout indirect cooking using the grill?,Grill,Grill,英文汇总手册.txt,英文汇总手册.txt,"(8, 25331, 25836)","(8, 25331, 25568)",False,False,0,4,9,False,False,False,False,"# Indirect Cooking Poultryand large cuts of meat cook slowly to perfection on the grill by indirect heat. The heat from selected burners circulates gently throughout the grill, cooking meat or poultry without the touchof a direct flame.This method greatly reduces flare-ups when cooking extra fatty c","# Indirect Cooking Poultryand large cuts of meat cook slowly to perfection on the grill by indirect heat. The heat from selected burners circulates gently throughout the grill, cooking meat or poultry without the touchof a direct flame."
320,What are the first three steps in assembly process of the grill according to the manual?,Grill,Grill,英文汇总手册.txt,英文汇总手册.txt,"(8, 65, 562)","(8, 0, 204)",False,False,0,4,9,False,False,True,True,"# WARNING Read and follow all Safety, Assembly and Use and Care Instructions in this Guide before assembling and cooking with this grill. Failure to follow all instructions in this Use and Care Guide may lead to fire or explosion,which could result in property damage, personal injury or death. Safet","Use and Care Guide This Grill is for Outdoor Use Only <PIC> # WARNING Read and follow all Safety, Assembly and Use and Care Instructions in this Guide before assembling and cooking with this grill."
321,Can you share me some safety tips using the grill?,Grill,Grill,英文汇总手册.txt,英文汇总手册.txt,"(8, 13252, 13960)","(8, 13252, 13419)",False,False,0,4,9,False,False,False,False,# For Safe Use Of Your Grill And ToAvoid Serious In jury: · Do not let children operate or play near grill · Keep grill area clear and free from materials that burn. ·Do not block holes in bottom or back of grill ·Check burner flames regularly ·Use grill only in well-ventilated space. NEVER use in e,# For Safe Use Of Your Grill And ToAvoid Serious In jury: · Do not let children operate or play near grill · Keep grill area clear and free from materials that burn.
322,What are identification numbers of my jetski? I don't understand that.,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 1319, 1813)","(4, 1319, 1540)",False,False,0,4,5,False,False,False,False,"# Identification numbers Record the Primary Identification (PRI-ID) number, Hull Identification Number (HIN) and engine serial number in the spaces provided for assistance when ordering spare parts from a jetski dealer. Also record and keep these ID numbers in a separate place in case your watercraf","# Identification numbers Record the Primary Identification (PRI-ID) number, Hull Identification Number (HIN) and engine serial number in the spaces provided for assistance when ordering spare parts from a jetski dealer."
324,I've heard that my jetski has cruising limitations. Please introduce them.,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 4818, 6723)","(4, 4818, 4995)",False,False,0,4,9,False,False,False,False,"# Cruising limitations <PIC> Scan constantly for people, objects, and other watercraft. Be alert for conditions that limit your visibility or block your vision of others. Operate defensively at safe speeds and keep a safe distance away from people, objects, and other watercraft. Do not follow direct","# Cruising limitations <PIC> Scan constantly for people, objects, and other watercraft. Be alert for conditions that limit your visibility or block your vision of others."
325,What are the operation requirements if I want to use my jetski?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 3767, 4816)","(4, 13460, 13660)",False,False,0,4,10,False,False,False,False,# Limitations on who may operate the watercraft jetski recommends a minimum operator age of 16 years old. Adults must supervise use by minors. Know the operator age and training requirements for your state. A boating safety course is recommended and may be required in your state. You can find local ,# Rules of the Road jetski watercraft is legally considered a powerboat. Operation of the watercraft must be in accordance with the rules and regulations governing the waterway on which it is used.
326,What kinds of watercraft characteristics does my jetski have?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 19, 942)","(4, 12048, 12291)",False,False,0,4,10,False,False,False,False,"# To the owner/operator This Owner’s/Operator’s Manual contains information you will need for proper operation, maintenance, and care. A thorough understanding of these simple instructions will help you to obtain maximum enjoyment from your new jetski. If you have any questions about the operation o","# Watercraft characteristics Jet thrust turns the watercraft. Releasing the throttle completely produces only minimum thrust. If you are traveling at speeds above trolling, you will have rapidly decreasing ability to steer without throttle."
327,"When encountering vessels driving my jetski, what rules should I obey?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 13460, 14468)","(4, 13460, 13660)",False,False,0,4,7,False,False,False,False,"# Rules of the Road jetski watercraft is legally considered a powerboat. Operation of the watercraft must be in accordance with the rules and regulations governing the waterway on which it is used. Just as there are rules that apply when you are driving on streets and highways, there are waterway ru",# Rules of the Road jetski watercraft is legally considered a powerboat. Operation of the watercraft must be in accordance with the rules and regulations governing the waterway on which it is used.
328,"I'd like to remove and install the seat of my jetski, what steps should I follow?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 25924, 26343)","(4, 26084, 26343)",False,False,0,4,7,False,False,False,False,"# Operation of controls and other functions # EJU01010 Seat There is a seat latch $\textcircled{1}$ at the rear of the seat to remove the seat. <PIC> # To remove the seat: Pull the seat latch up, and then pull the seat off. <PIC> # To install the seat: Insert the projection on the front of the seat ","# To remove the seat: Pull the seat latch up, and then pull the seat off. <PIC> # To install the seat: Insert the projection on the front of the seat into the stay on the deck, and then push the rear of the seat down to lock it in place securely. <PIC>"
329,"In daily usage, how to open and close the hood of the jetski?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 26345, 26709)","(4, 26345, 26541)",False,False,0,4,7,False,False,False,False,"# NOTE: Make sure that the seat is properly secured before operating the watercraft. EJU01011 # Hood To open the hood, push the latch $\textcircled{1}$ down, and then lift the hood up. <PIC> To close the hood, push the hood down to lock it in place. <PIC> NOTE: Make sure that the hood is properly se","# NOTE: Make sure that the seat is properly secured before operating the watercraft. EJU01011 # Hood To open the hood, push the latch $\textcircled{1}$ down, and then lift the hood up."
330,I've noticed that there are two different kinds of filler caps on the jetski. How to remove them?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 26712, 27161)","(4, 26942, 27161)",False,False,0,4,7,False,False,False,False,"# Fuel tank filler cap To remove the fuel tank filler cap $\textcircled{1}$ , turn it counterclockwise. NOTE: Make sure that the fuel tank filler cap is properly secured before operating the watercraft. <PIC> EJU10131 # Oil tank filler cap To remove the oil tank filler cap $\textcircled{1}$ , turn i","# Oil tank filler cap To remove the oil tank filler cap $\textcircled{1}$ , turn it counterclockwise. Make sure that the oil tank filler cap is properly secured before operating the watercraft. <PIC> EJU01014"
331,"If I need to manipulate the two kinds of engine switches on the jetski, what should I do?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 24300, 25921)","(4, 12527, 12875)",False,False,0,4,9,False,False,False,False,# $\circledast$ Throttle lever Use to accelerate and decelerate. $\circledcirc$ Choke lever $\circledcirc$ Oil tank filler cap $\circledcirc$ Fuel cock knob $\circledcirc$ Stern drain plugs Use to drain water in the bilge when the watercraft is on dry land. $\textcircled{3}$ Jet thrust nozzle Change,"Practice turning in an open area without obstructions until you have a good feel for this maneuver. Stop the engine and remove the clip $\textcircled{3}$ from the engine shut-off switch $\textcircled{4}$ before removing any debris or weeds, which may have collected around the jet intake. <PIC> This "
332,"There are two kinds of levers on the jetski, how to manipulate them?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 30218, 30700)","(4, 0, 155)",False,False,0,4,7,False,False,False,False,"# Steering system Your watercraft can be steered by turning the handlebars $\textcircled{1}$ the same direction you wish to travel. When the handlebars are turned, the angle of the jet thrust nozzle $\circledcirc$ is changed, and the direction of the watercraft is changed accordingly. Since the stre","# 2005 WaveRunner # To the owner/operator This Owner’s/Operator’s Manual contains information you will need for proper operation, maintenance, and care."
333,What information should I obtain about Quick Shift Trim System (QSTS) selector when using my jetski,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 30703, 31185)","(4, 30703, 30884)",False,False,1,4,9,False,False,False,False,# Quick Shift Trim System (QSTS) selector The QSTS selector $\textcircled{1}$ is located at the left handlebar grip and is used to adjust the trim angle of the watercraft. Operating the QSTS selector changes the angle of the jet thrust nozzle vertically. This changes the trim angle of the watercraft,# Quick Shift Trim System (QSTS) selector The QSTS selector $\textcircled{1}$ is located at the left handlebar grip and is used to adjust the trim angle of the watercraft.
334,What do fuel meter and hour meter on my jetski do?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 34380, 34771)","(4, 34380, 34570)",False,False,0,4,5,False,False,False,False,# Hour meter The hour meter is provided to make it easy to follow the maintenance schedule. The meter shows the hours of engine operation that have elapsed since the watercraft was new. <PIC> NOTE: @ The elapsed time will be kept even if the battery terminals have been disconnected. If the hour mete,# Hour meter The hour meter is provided to make it easy to follow the maintenance schedule. The meter shows the hours of engine operation that have elapsed since the watercraft was new.
344,Inspecting fuel filter and fuel tank of my jetski is important. How to do that?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 42999, 43450)","(4, 43220, 43450)",False,False,0,4,5,False,False,False,False,"# WARNING Do not try to replace the fuel filter yourself. An incorrectly installed filter can leak gasoline, which could lead to fire or explosion. If necessary, have a Yamaha dealer replace the fuel filter. EJU01841 # Fuel tank Check the fuel tank $\textcircled{1}$ for leakage or water in the tank.","# Fuel tank Check the fuel tank $\textcircled{1}$ for leakage or water in the tank. If water is found in the fuel system or if the fuel tank needs to be cleaned, have a Yamaha dealer service the watercraft. <PIC> EJU11131"
345,How to adjust the adjustable sponson of my jetski if needed?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 43453, 43832)","(4, 43453, 43676)",False,False,0,4,5,False,False,False,False,# Adjusting the Adjustable SponsonThe Adjustable Sponsons can be adjusted to enhance watercraft performance according to operator preference and operating conditions. (See page 2-19 for an explanation of various positions.) # To adjust: 1. Remove the bolts $\textcircled{1}$ on both sponsons. <PIC> 2,# Adjusting the Adjustable SponsonThe Adjustable Sponsons can be adjusted to enhance watercraft performance according to operator preference and operating conditions. (See page 2-19 for an explanation of various positions.)
346,The intake and impeller of my jetski are dirty. How to clean them?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 44020, 44499)","(4, 44020, 44213)",False,False,0,4,6,False,False,False,False,"# EJU01119 Cleaning the jet intake and impeller If weeds or debris get caught in the intake or impeller, cavitation can occur, causing jet thrust to decrease even though engine speed rises. If this condition is allowed to continue, the engine will overheat and may seize. If there is any sign that th","# EJU01119 Cleaning the jet intake and impeller If weeds or debris get caught in the intake or impeller, cavitation can occur, causing jet thrust to decrease even though engine speed rises."
347,How to start my jetski in different situations?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 46534, 47001)","(4, 47003, 47183)",False,False,0,4,7,False,False,False,False,"# Starting and boarding in shallow water 1. Do not start the engine in less than $60\,\mathsf{c m}$ (2 ft) of water. Put the watercraft in water that is deep enough, and then board the watercraft from the side or the rear. <PIC> 2. Attach the engine shut-off cord to your left wrist, and then install","# Starting from a dock 1. Board the watercraft from the side. 2. Attach the engine shut-off cord to your left wrist, and then install the clip to the engine shut-off switch."
348,What are basic steps to board my jetski with a passenger in deep water?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 47003, 47389)","(4, 47352, 47524)",False,False,0,4,9,False,False,False,False,"# Starting from a dock 1. Board the watercraft from the side. 2. Attach the engine shut-off cord to your left wrist, and then install the clip to the engine shut-off switch. 3. Push the watercraft away from the dock, grip the handlebars with both hands, place both feet on the floor of the footwell, ",# EJU01077 Boarding with a passenger # WARNING Severe internal injuries can occur if water is forced into body cavities as a result of being near the jet thrust nozzle.
349,"If it is difficult to balance the jetski at a stand still, what should I do?",2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 30218, 30700)","(4, 48465, 48702)",False,False,0,4,9,False,False,False,False,"# Steering system Your watercraft can be steered by turning the handlebars $\textcircled{1}$ the same direction you wish to travel. When the handlebars are turned, the angle of the jet thrust nozzle $\circledcirc$ is changed, and the direction of the watercraft is changed accordingly. Since the stre","# NOTE: The heavier the total weight of the operator and passengers, the more difficult it will be to balance the watercraft. Do not operate the watercraft when the total weight exceeds $160\,{\sf k g}$ (353 lb) including any cargo."
350,What is the max load of the jetski?,2005 WaveRunner,2005 WaveRunner,英文汇总手册.txt,英文汇总手册.txt,"(4, 3767, 4816)","(4, 4225, 4404)",False,False,0,4,9,False,False,False,False,# Limitations on who may operate the watercraft jetski recommends a minimum operator age of 16 years old. Adults must supervise use by minors. Know the operator age and training requirements for your state. A boating safety course is recommended and may be required in your state. You can find local ,<PIC> This watercraft is designed to carry the operator and one passenger. Never exceed the maximum load limit or allow more than 2 persons to ride the watercraft at one time.
351,What is the overview of the base station of a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 0, 549)","(18, 7676, 7920)",False,False,0,4,7,False,False,False,False,# Always there to help you <PIC> XL490 XL495 Switch between uppercase and lowercase 17 1 Important safety instructions 3 2 Your phone 5 What is in the box 5 Overview of the phone 6 Overview of the base station 7 3 Get started 8 Connect the base station 8 Install the handset 8 Configure your phone (c,# Overview of the base station # • Press to find handsets. • Press and hold to enter the registration mode. <PIC> # • Press to find handsets. • Press and hold to enter the registration mode. <PIC> # Speaker # 3 Get started
352,How can you connect the base station of a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 0, 549)","(18, 8793, 8928)",False,False,0,4,5,False,False,False,False,# Always there to help you <PIC> XL490 XL495 Switch between uppercase and lowercase 17 1 Important safety instructions 3 2 Your phone 5 What is in the box 5 Overview of the phone 6 Overview of the base station 7 3 Get started 8 Connect the base station 8 Install the handset 8 Configure your phone (c,Connect each end of the power adapter to: • the DC input jack at the bottom of the base station; • the power socket on the wall.
353,How can you install the handset of a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 9110, 9255)","(18, 9110, 9255)",True,False,1,4,6,False,False,False,False,# Install the handset The batteries are pre-installed in the handset. Pull the battery tape off from the battery door before charging. <PIC>,# Install the handset The batteries are pre-installed in the handset. Pull the battery tape off from the battery door before charging. <PIC>
354,How can you check the battery level of a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 12078, 12514)","(18, 12078, 12350)",False,False,0,4,6,False,False,False,False,"# Check the battery level The battery icon displays the current battery <PIC> The handset turns off if the batteries are empty. If you are on the phone, you hear warning tones when the batteries are almost empty. The call gets disconnected after the warning. <PIC> # What is standby mode? Your phone ","# Check the battery level The battery icon displays the current battery <PIC> The handset turns off if the batteries are empty. If you are on the phone, you hear warning tones when the batteries are almost empty. The call gets disconnected after the warning. <PIC>"
355,What can you do if your landline is in searching status?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 12516, 13171)","(18, 63362, 63613)",False,False,0,4,5,False,False,False,False,"# Display icons In standby mode, the icons shown on the main screen tell you what features are available on your handset. <PIC> <PIC> Check the signal strength The number of bars indicates the connection status between the handset and base station. The more bars are shown, the better the connection ","# Tip •• For further information, see the chapter 'Services', section 'Unregister the handsets'. My handset is in searching status, what do I do? • Make sure that the base station has power supply. • Register the handset to the base station."
356,How can you know about the current status with different LED indicator behavior on a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 12516, 13171)","(18, 47779, 47978)",False,False,0,4,4,False,False,False,False,"# Display icons In standby mode, the icons shown on the main screen tell you what features are available on your handset. <PIC> <PIC> Check the signal strength The number of bars indicates the connection status between the handset and base station. The more bars are shown, the better the connection ",# Remote access commands <PIC> # Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
357,How can you know about the current status with different LED indicator behavior on the base station of a landline?,XL490 XL495,XL490 XL495,英文汇总手册.txt,英文汇总手册.txt,"(18, 12078, 12514)","(18, 47779, 47978)",False,False,0,4,4,False,False,False,False,"# Check the battery level The battery icon displays the current battery <PIC> The handset turns off if the batteries are empty. If you are on the phone, you hear warning tones when the batteries are almost empty. The call gets disconnected after the warning. <PIC> # What is standby mode? Your phone ",# Remote access commands <PIC> # Behavior of the LED indicator on the base station The table below shows you the current status with different LED indicator behavior on the base station. <PIC>
358,How can you lower the roll bar of a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 28214, 28577)","(19, 28214, 28426)",False,False,0,4,8,False,False,False,False,# Lowering the Roll Bar Important: Lower the roll bar only when absolutely necessary. 1. Remove the hairpin cotters and remove the 2 pins ( Figure 9 ). 2. Lower the roll bar to the down position ( Figure 8 ). Note: There are 2 down positions; refer to Figure 8 . <PIC> Figure 8 3. Install the 2 pins ,# Lowering the Roll Bar Important: Lower the roll bar only when absolutely necessary. 1. Remove the hairpin cotters and remove the 2 pins ( Figure 9 ). 2. Lower the roll bar to the down position ( Figure 8 ).
359,How can you adjust the rear-shock assemblies for a lawn mower with suspension system only?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 32302, 33122)","(19, 32263, 32509)",False,False,0,4,6,False,False,False,False,# Machines with Suspension System Only The suspension system adjusts to provide a smooth and comfortable ride. You can adjust the rear 2-shock assemblies to quickly and easily change the suspension system. Position the suspension system where you are most comfortable. The slots for the rear-shock as,# Adjusting the Rear-Shock Assemblies # Machines with Suspension System Only The suspension system adjusts to provide a smooth and comfortable ride. You can adjust the rear 2-shock assemblies to quickly and easily change the suspension system.
360,How can you adjust the height of cut for a lawn mower with an electric deck lift?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 46596, 46989)","(19, 46596, 46800)",False,False,0,4,9,False,False,False,False,"# Adjusting the Height of Cut For Machines with an Electric Deck Lift 1. Push up on the deck-lift switch ( Figure 31 ). <PIC> Figure 31 1. Push up to raise the deck. 2. Push down to lower the deck. 2. Select a hole in the height-of-cut bracket corresponding to the height of cut desired, and insert t",# Adjusting the Height of Cut For Machines with an Electric Deck Lift 1. Push up on the deck-lift switch ( Figure 31 ). <PIC> Figure 31 1. Push up to raise the deck. 2. Push down to lower the deck.
361,How can you load a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 54636, 54657)","(19, 109076, 109325)",False,False,0,4,8,False,False,True,True,# Loading the Machine,7. Change the crankcase oil; refer to Servicing the Engine Oil (page 41) . 8. Check the tire pressure; refer to Checking the Tire Pressure (page 55) . 9. Change the hydraulic filters; refer to Changing the Hydraulic Fluid and Filters (page 61) .
362,How can you unload a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 106929, 107289)","(19, 104920, 105143)",False,False,0,4,9,False,False,False,False,"# Cleaning # Cleaning under the Mower Deck Service Interval: After each use 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating posit","# Removing the Mower Deck Before servicing or removing the mower deck, lock out the spring-loaded deck arms. 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake."
363,How can you change the engine oil of a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 64551, 65311)","(19, 73302, 73434)",False,False,0,4,9,False,False,False,False,"# Checking the Engine-Oil Level Note: Check the oil when the engine is cold. Important: If you overfill or underfill the engine crankcase with oil and run the engine, you may damage the engine. 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking b",# Changing the Engine Oil Note: Dispose of the used oil at a recycling center. 1. Start the engine and let it run for 5 minutes.
364,How can you remove the filters of a lawn mower?,Riding lawn mower,Riding lawn mower,英文汇总手册.txt,英文汇总手册.txt,"(19, 62178, 62901)","(19, 62178, 62431)",False,False,0,4,9,False,False,False,False,"# Removing the Filters 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position. 3. Release the latches on the air cleaner and pu","# Removing the Filters 1. Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. 2. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operating position."
